id,date,days_from_target,x_s,UTM_E,UTM_N
usa_NC_0049_0127,30-Dec-2023 15:41:22,1.34627314814815,-175.297463965343,423191.883169967,4040043.46150255
usa_NC_0049_0126,30-Dec-2023 15:41:22,1.34627314814815,-176.921665032217,423200.123519432,4039993.93491537
usa_NC_0049_0125,30-Dec-2023 15:41:22,1.34627314814815,-179.653488390413,423215.804852083,4039901.51832939
usa_NC_0049_0124,30-Dec-2023 15:41:22,1.34627314814815,-183.088906449374,423232.793015754,4039798.97121188
usa_NC_0049_0123,30-Dec-2023 15:41:22,1.34627314814815,-186.66070205808,423248.53833525,4039701.9477744
usa_NC_0049_0122,30-Dec-2023 15:41:22,1.34627314814815,-190.291633222891,423263.340886114,4039609.34051651
usa_NC_0049_0121,30-Dec-2023 15:41:22,1.34627314814815,-195.874049388455,423290.196027384,4039446.45856222
usa_NC_0049_0120,30-Dec-2023 15:41:22,1.34627314814815,-200.737603832514,423316.027575786,4039292.36762222
usa_NC_0049_0119,30-Dec-2023 15:41:22,1.34627314814815,-208.572981390479,423343.160820512,4039116.59637759
usa_NC_0049_0118,30-Dec-2023 15:41:22,1.34627314814815,-218.20055641873,423377.658890374,4038894.82265926
usa_NC_0049_0117,30-Dec-2023 15:41:22,1.34627314814815,-222.883512482948,423413.597564632,4038691.07353349
usa_NC_0049_0116,30-Dec-2023 15:41:22,1.34627314814815,-222.969981266049,423468.742218056,4038414.66780238
usa_NC_0049_0115,30-Dec-2023 15:41:22,1.34627314814815,-216.690430510219,423586.03547487,4037859.73499467
usa_NC_0049_0114,30-Dec-2023 15:41:22,1.34627314814815,-210.745935387431,423689.933846964,4037370.12530378
usa_NC_0049_0113,30-Dec-2023 15:41:22,1.34627314814815,-204.886805050066,423783.857618857,4036929.99659716
usa_NC_0049_0112,30-Dec-2023 15:41:22,1.34627314814815,-196.824645624449,423854.944040768,4036615.39726135
usa_NC_0049_0111,30-Dec-2023 15:41:22,1.34627314814815,-190.345262703619,423907.80294636,4036383.93783255
usa_NC_0049_0110,30-Dec-2023 15:41:22,1.34627314814815,-186.914132913455,423940.652707695,4036237.05546368
usa_NC_0049_0109,30-Dec-2023 15:41:22,1.34627314814815,-186.078920077773,423961.255586927,4036138.213305
usa_NC_0049_0108,30-Dec-2023 15:41:22,1.34627314814815,-183.69724408263,423981.606088095,4036048.52621886
usa_NC_0049_0107,30-Dec-2023 15:41:22,1.34627314814815,-183.691388550878,423991.429152109,4035999.39781806
usa_NC_0049_0106,30-Dec-2023 15:41:22,1.34627314814815,-182.28613596921,424002.606962952,4035950.63131252
usa_NC_0049_0105,30-Dec-2023 15:41:22,1.34627314814815,-181.088879395067,424013.583412174,4035901.81102802
usa_NC_0049_0104,30-Dec-2023 15:41:22,1.34627314814815,-179.664749047477,424024.77949423,4035853.04942556
usa_NC_0049_0103,30-Dec-2023 15:41:22,1.34627314814815,-177.999514563699,424036.208981358,4035804.35020565
usa_NC_0049_0102,30-Dec-2023 15:41:22,1.34627314814815,-177.612609514927,424046.400927247,4035755.32039529
usa_NC_0049_0101,30-Dec-2023 15:41:22,1.34627314814815,-176.868065903039,424056.939101377,4035706.38306929
usa_NC_0049_0100,30-Dec-2023 15:41:22,1.34627314814815,-175.599016564368,424067.985053235,4035657.58134823
usa_NC_0049_0099,30-Dec-2023 15:41:22,1.34627314814815,-175.226962659442,424078.162766128,4035608.54697514
usa_NC_0049_0098,30-Dec-2023 15:41:22,1.34627314814815,-173.74521162878,424089.414770892,4035559.79957066
usa_NC_0049_0097,30-Dec-2023 15:41:22,1.34627314814815,-172.682787125257,424100.260825615,4035510.94373933
usa_NC_0049_0096,30-Dec-2023 15:41:22,1.34627314814815,-171.896457109333,424110.839603363,4035462.01646655
usa_NC_0049_0095,30-Dec-2023 15:41:22,1.34627314814815,-170.380570517974,424122.124660005,4035413.27786242
usa_NC_0049_0094,30-Dec-2023 15:41:22,1.34627314814815,-169.547926525938,424132.748280366,4035364.36253496
usa_NC_0049_0093,30-Dec-2023 15:41:22,1.34627314814815,-167.799172323648,424144.258769763,4035315.6841763
usa_NC_0049_0092,30-Dec-2023 15:41:22,1.34627314814815,-166.252396060248,424155.57373196,4035266.95355311
usa_NC_0049_0091,30-Dec-2023 15:41:22,1.34627314814815,-165.227190964736,424166.383758726,4035218.08807702
usa_NC_0049_0090,30-Dec-2023 15:41:22,1.34627314814815,-163.419935506919,424177.950885769,4035169.42483237
usa_NC_0049_0089,30-Dec-2023 15:41:22,1.34627314814815,-162.01295532249,424189.130499149,4035120.65812275
usa_NC_0049_0088,30-Dec-2023 15:41:22,1.34627314814815,-160.631200739565,424200.285698585,4035071.8848556
usa_NC_0049_0087,30-Dec-2023 15:41:22,1.34627314814815,-158.641690754082,424212.029264698,4035023.26874496
usa_NC_0049_0086,30-Dec-2023 15:41:22,1.34627314814815,-158.930820528327,424221.566882762,4034974.0634214
usa_NC_0049_0085,30-Dec-2023 15:41:22,1.34627314814815,-157.960817820061,424232.323468402,4034925.18366987
usa_NC_0049_0084,30-Dec-2023 15:41:22,1.34627314814815,-155.507638525883,424244.515908054,4034876.68747574
usa_NC_0049_0083,30-Dec-2023 15:41:22,1.34627314814815,-154.031405871267,424255.762576177,4034827.93861584
usa_NC_0049_0082,30-Dec-2023 15:41:22,1.34627314814815,-151.643308735943,424267.892011432,4034779.42558494
usa_NC_0049_0081,30-Dec-2023 15:41:22,1.34627314814815,-150.551653386322,424278.766370124,4034730.57728399
usa_NC_0049_0080,30-Dec-2023 15:41:22,1.34627314814815,-148.83918750206,424290.241728766,4034681.88954228
usa_NC_0049_0079,30-Dec-2023 15:41:22,1.34627314814815,-146.314247330685,424302.50363903,4034633.41190913
usa_NC_0049_0078,30-Dec-2023 15:41:22,1.34627314814815,-146.009513226258,424312.61616358,4034584.36020917
usa_NC_0049_0077,30-Dec-2023 15:41:22,1.34627314814815,-144.40477907705,424323.987230425,4034535.64459432
usa_NC_0049_0076,30-Dec-2023 15:41:22,1.34627314814815,-140.975201203798,424337.124947801,4034487.40074023
usa_NC_0049_0075,30-Dec-2023 15:41:22,1.34627314814815,-139.368640482103,424348.497777066,4034438.68562714
usa_NC_0049_0074,30-Dec-2023 15:41:22,1.34627314814815,-138.446323207153,424359.208185607,4034389.79360961
usa_NC_0049_0073,30-Dec-2023 15:41:22,1.34627314814815,-137.656678095742,424369.790162066,4034340.86724724
usa_NC_0049_0072,30-Dec-2023 15:41:22,1.34627314814815,-136.459830728555,424380.766353884,4034292.04616257
usa_NC_0049_0071,30-Dec-2023 15:41:22,1.34627314814815,-134.604346707106,424392.380171041,4034243.39538837
usa_NC_0049_0070,30-Dec-2023 15:41:22,1.34627314814815,-133.506059520588,424403.260945975,4034194.54882245
usa_NC_0049_0069,30-Dec-2023 15:41:22,1.34627314814815,-132.010333701922,424414.526485434,4034145.80500296
usa_NC_0049_0068,30-Dec-2023 15:41:22,1.34627314814815,-129.661557400394,424426.564262031,4034097.5499999
usa_NC_0049_0067,30-Dec-2023 15:41:22,1.34627314814815,-128.125248534049,424437.732029758,4034049.5025745
usa_NC_0049_0066,30-Dec-2023 15:41:22,1.34627314814815,-126.312859204725,424449.166263748,4034001.53057607
usa_NC_0049_0065,30-Dec-2023 15:41:22,1.34627314814815,-126.045921762704,424459.101933762,4033953.17103427
usa_NC_0049_0064,30-Dec-2023 15:41:22,1.34627314814815,-125.430823170067,424469.373312022,4033904.90825666
usa_NC_0049_0063,30-Dec-2023 15:41:22,1.34627314814815,-124.597533367952,424479.85470423,4033856.70798779
usa_NC_0049_0062,30-Dec-2023 15:41:22,1.34627314814815,-123.879464265502,424490.222941324,4033808.48598264
usa_NC_0049_0061,30-Dec-2023 15:41:22,1.34627314814815,-121.618055493767,424502.087218049,4033760.65337433
usa_NC_0049_0060,30-Dec-2023 15:41:22,1.34627314814815,-119.060910748496,424514.23803223,4033712.89605738
usa_NC_0049_0059,30-Dec-2023 15:41:22,1.34627314814815,-117.404621121136,424525.513772163,4033664.92059752
usa_NC_0049_0058,30-Dec-2023 15:41:22,1.34627314814815,-115.63957756327,424536.894194684,4033616.97627173
usa_NC_0049_0057,30-Dec-2023 15:41:22,1.34627314814815,-114.718461449357,424547.453801863,4033568.83279067
usa_NC_0049_0056,30-Dec-2023 15:41:22,1.34627314814815,-113.779714499821,424558.029163386,4033520.70044457
usa_NC_0049_0055,30-Dec-2023 15:41:22,1.34627314814815,-113.782017795334,424567.688265962,4033472.35093108
usa_NC_0049_0054,30-Dec-2023 15:41:22,1.34627314814815,-113.98895961145,424577.146410641,4033423.96275254
usa_NC_0049_0053,30-Dec-2023 15:41:22,1.34627314814815,-113.389072138194,424587.38738159,4033375.77451744
usa_NC_0049_0052,30-Dec-2023 15:41:22,1.34627314814815,-113.104338166493,424597.320092252,4033327.52060652
usa_NC_0049_0051,30-Dec-2023 15:41:22,1.34627314814815,-112.841883740424,424607.22934415,4033279.27039263
usa_NC_0049_0050,30-Dec-2023 15:41:22,1.34627314814815,-113.218500738322,424616.514529332,4033230.88186327
usa_NC_0049_0049,30-Dec-2023 15:41:22,1.34627314814815,-113.070226055475,424626.30880678,4033182.62433006
usa_NC_0049_0048,30-Dec-2023 15:41:22,1.34627314814815,-112.964348453096,424636.059931319,4033134.36638475
usa_NC_0049_0047,30-Dec-2023 15:41:22,1.34627314814815,-113.423401141573,424645.258550296,4033085.99037028
usa_NC_0049_0046,30-Dec-2023 15:41:22,1.34627314814815,-114.38112449707,424653.968765423,4033037.51364101
usa_NC_0049_0045,30-Dec-2023 15:41:22,1.34627314814815,-114.339119134388,424663.65145761,4032989.27219703
usa_NC_0049_0044,30-Dec-2023 15:41:22,1.34627314814815,-113.410502668926,424674.197194341,4032941.23640548
usa_NC_0049_0043,30-Dec-2023 15:41:22,1.34627314814815,-111.840339165114,424685.36782093,4032893.34744392
usa_NC_0049_0042,30-Dec-2023 15:41:22,1.34627314814815,-110.2539324591,424696.555278512,4032845.45714785
usa_NC_0049_0041,30-Dec-2023 15:41:22,1.34627314814815,-108.687025171351,424707.725119576,4032797.55549988
usa_NC_0049_0040,30-Dec-2023 15:41:22,1.34627314814815,-107.178753560034,424718.839090985,4032749.6342086
usa_NC_0049_0039,30-Dec-2023 15:41:22,1.34627314814815,-106.066435375478,424729.567550446,4032701.62149074
usa_NC_0049_0038,30-Dec-2023 15:41:22,1.34627314814815,-106.222736185702,424739.057170582,4032653.33423391
usa_NC_0049_0037,30-Dec-2023 15:41:22,1.34627314814815,-105.956005126013,424748.960745067,4032605.13425691
usa_NC_0049_0036,30-Dec-2023 15:41:22,1.34627314814815,-104.459055550063,424760.068142638,4032557.18808373
usa_NC_0049_0035,30-Dec-2023 15:41:22,1.34627314814815,-103.744984195688,424770.410978378,4032509.07279471
usa_NC_0049_0034,30-Dec-2023 15:41:22,1.34627314814815,-102.680240194427,424781.097890905,4032461.02520751
usa_NC_0049_0033,30-Dec-2023 15:41:22,1.34627314814815,-102.629005480706,424790.793728673,4032412.76507835
usa_NC_0049_0032,30-Dec-2023 15:41:22,1.34627314814815,-102.808354802367,424800.264246253,4032364.45579419
usa_NC_0049_0031,30-Dec-2023 15:41:22,1.34627314814815,-102.662170232212,424810.053989347,4032316.2102861
usa_NC_0049_0030,30-Dec-2023 15:41:22,1.34627314814815,-102.507495816814,424819.85258684,4032267.96379357
usa_NC_0049_0029,30-Dec-2023 15:41:22,1.34627314814815,-101.727705857295,424830.264451665,4032219.83843952
usa_NC_0049_0028,30-Dec-2023 15:41:22,1.34627314814815,-99.9590783921308,424841.646786079,4032171.90283568
usa_NC_0049_0027,30-Dec-2023 15:41:22,1.34627314814815,-98.8307268187041,424852.402677751,4032123.83466011
usa_NC_0049_0026,30-Dec-2023 15:41:22,1.34627314814815,-97.4197288301616,424863.437009803,4032075.81549664
usa_NC_0049_0025,30-Dec-2023 15:41:22,1.34627314814815,-97.4949801734929,424873.014052781,4032027.50436366
usa_NC_0049_0024,30-Dec-2023 15:41:22,1.34627314814815,-98.3590184852337,424881.817134214,4031979.04100036
usa_NC_0049_0023,30-Dec-2023 15:41:22,1.34627314814815,-98.5263873318963,424891.304283981,4031930.70962258
usa_NC_0049_0022,30-Dec-2023 15:41:22,1.34627314814815,-97.5703167016195,424901.39483211,4031885.09187198
usa_NC_0049_0021,30-Dec-2023 15:41:22,1.34627314814815,-96.8270793110423,424911.188076882,4031839.87578483
usa_NC_0049_0020,30-Dec-2023 15:41:22,1.34627314814815,-96.0232161438862,424922.721791172,4031786.2591298
usa_NC_0049_0019,30-Dec-2023 15:41:22,1.34627314814815,-95.0840157096695,424933.299265036,4031738.11852703
usa_NC_0049_0018,30-Dec-2023 15:41:22,1.34627314814815,-94.3884164304231,424943.694559364,4031689.64644693
usa_NC_0049_0017,30-Dec-2023 15:41:22,1.34627314814815,-92.6172399913448,424955.234943532,4031640.93291126
usa_NC_0049_0016,30-Dec-2023 15:41:22,1.34627314814815,-91.0094419237935,424966.614657744,4031592.18965787
usa_NC_0049_0015,30-Dec-2023 15:41:22,1.34627314814815,-88.9379717293964,424978.450357113,4031543.53074621
usa_NC_0049_0014,30-Dec-2023 15:41:22,1.34627314814815,-86.0176102228102,424991.120877293,4031495.02623335
usa_NC_0049_0013,30-Dec-2023 15:41:22,1.34627314814815,-83.1215989276739,425003.767454154,4031446.51727517
usa_NC_0049_0012,30-Dec-2023 15:41:22,1.34627314814815,-78.445298412134,425018.164798633,4031398.33218641
usa_NC_0049_0011,30-Dec-2023 15:41:22,1.34627314814815,-74.7904077180128,425031.557670134,4031349.96128653
usa_NC_0049_0010,30-Dec-2023 15:41:22,1.34627314814815,-71.6691032798103,425044.425801883,4031301.49332528
usa_NC_0049_0009,30-Dec-2023 15:41:22,1.34627314814815,-68.6125302555984,425057.230276901,4031253.01358172
usa_NC_0049_0008,30-Dec-2023 15:41:22,1.34627314814815,-65.7845618256629,425069.809935809,4031204.49226227
usa_NC_0049_0007,30-Dec-2023 15:41:22,1.34627314814815,-62.9749888944475,425082.342726147,4031156.11161274
usa_NC_0049_0006,30-Dec-2023 15:41:22,1.34627314814815,-61.2354428912945,425093.880777013,4031107.24833391
usa_NC_0049_0005,30-Dec-2023 15:41:22,1.34627314814815,-60.0872466934507,425104.808510016,4031058.42147335
usa_NC_0049_0004,30-Dec-2023 15:41:22,1.34627314814815,-58.6472983563799,425116.023156678,4031009.64769074
usa_NC_0049_0003,30-Dec-2023 15:41:22,1.34627314814815,-56.9578627138849,425127.483162585,4030960.91924943
usa_NC_0049_0002,30-Dec-2023 15:41:22,1.34627314814815,-55.5661092046389,425138.647496329,4030912.1512984
usa_NC_0049_0001,30-Dec-2023 15:41:22,1.34627314814815,-54.816708464637,425149.168644349,4030863.32396484
usa_NC_0048_0148,30-Dec-2023 15:41:22,1.34627314814815,-52.2360856437267,425161.49089605,4030814.82852632
usa_NC_0048_0147,30-Dec-2023 15:41:22,1.34627314814815,-50.1689942032804,425173.308301927,4030766.23881599
usa_NC_0048_0146,30-Dec-2023 15:41:22,1.34627314814815,-48.5187499072899,425184.715903582,4030717.57261962
usa_NC_0048_0145,30-Dec-2023 15:41:22,1.34627314814815,-47.8343004389617,425195.173706678,4030668.73082136
usa_NC_0048_0144,30-Dec-2023 15:41:22,1.34627314814815,-47.9334480252978,425204.860836852,4030619.74682101
usa_NC_0048_0143,30-Dec-2023 15:41:22,1.34627314814815,-49.3396904350134,425213.262254767,4030570.52649736
usa_NC_0048_0142,30-Dec-2023 15:41:22,1.34627314814815,-50.6144849990314,425221.792933151,4030521.33012489
usa_NC_0048_0141,30-Dec-2023 15:41:22,1.34627314814815,-50.6405543710725,425231.551991126,4030472.35911161
usa_NC_0048_0140,30-Dec-2023 15:41:22,1.34627314814815,-50.5118603509113,425241.463352711,4030423.41571946
usa_NC_0048_0139,30-Dec-2023 15:41:22,1.34627314814815,-51.209086826661,425250.562223452,4030374.32340816
usa_NC_0048_0138,30-Dec-2023 15:41:22,1.34627314814815,-51.0836920819602,425260.470422346,4030325.37900607
usa_NC_0048_0137,30-Dec-2023 15:41:22,1.34627314814815,-51.2524958765925,425270.089229241,4030276.38144384
usa_NC_0048_0136,30-Dec-2023 15:41:22,1.34627314814815,-50.9781885761804,425280.144053614,4030227.46321975
usa_NC_0048_0135,30-Dec-2023 15:41:22,1.34627314814815,-50.617391680827,425290.284047901,4030178.56015666
usa_NC_0048_0134,30-Dec-2023 15:41:22,1.34627314814815,-50.8525454188302,425299.837711274,4030129.54999273
usa_NC_0048_0133,30-Dec-2023 15:41:22,1.34627314814815,-50.3078485391243,425310.158793329,4030080.67919711
usa_NC_0048_0132,30-Dec-2023 15:41:22,1.34627314814815,-49.5227512263718,425320.55545311,4030032.65701984
usa_NC_0048_0131,30-Dec-2023 15:41:22,1.34627314814815,-49.4410929737305,425330.58212371,4029982.89654026
usa_NC_0048_0130,30-Dec-2023 15:41:22,1.34627314814815,-50.4946328873148,425339.330604245,4029933.73933514
usa_NC_0048_0129,30-Dec-2023 15:41:22,1.34627314814815,-51.5075554222753,425348.119034552,4029884.58948945
usa_NC_0048_0128,30-Dec-2023 15:41:22,1.34627314814815,-52.771733219719,425356.660163328,4029835.39499995
usa_NC_0048_0127,30-Dec-2023 15:41:22,1.34627314814815,-54.2086989309855,425365.031189896,4029786.16997547
usa_NC_0048_0126,30-Dec-2023 15:41:22,1.34627314814815,-54.5217049493885,425374.508434217,4029737.14493684
usa_NC_0048_0125,30-Dec-2023 15:41:22,1.34627314814815,-54.8289174150827,425383.991407002,4029688.12079712
usa_NC_0048_0124,30-Dec-2023 15:41:22,1.34627314814815,-54.8759274509616,425393.730555861,4029639.14254984
usa_NC_0048_0123,30-Dec-2023 15:41:22,1.34627314814815,-53.1972790244881,425405.168450728,4029590.46970995
usa_NC_0048_0122,30-Dec-2023 15:41:22,1.34627314814815,-52.2977617025472,425415.839571214,4029541.65794932
usa_NC_0048_0121,30-Dec-2023 15:41:22,1.34627314814815,-51.8748423087241,425426.041656694,4029492.76118897
usa_NC_0048_0120,30-Dec-2023 15:41:22,1.34627314814815,-50.6148715748491,425437.067893581,4029444.01179808
usa_NC_0048_0119,30-Dec-2023 15:41:22,1.34627314814815,-50.2638719864572,425447.199418496,4029395.10112021
usa_NC_0048_0118,30-Dec-2023 15:41:22,1.34627314814815,-50.5173193533133,425456.735950606,4029346.0833295
usa_NC_0048_0117,30-Dec-2023 15:41:22,1.34627314814815,-50.0925093386522,425466.940332738,4029297.18472426
usa_NC_0048_0116,30-Dec-2023 15:41:22,1.34627314814815,-49.9937483798012,425476.823796795,4029248.22818412
usa_NC_0048_0115,30-Dec-2023 15:41:22,1.34627314814815,-49.8310243041387,425486.770327769,4029199.28245707
usa_NC_0048_0114,30-Dec-2023 15:41:22,1.34627314814815,-49.1579237878418,425497.219505862,4029150.42590435
usa_NC_0048_0113,30-Dec-2023 15:41:22,1.34627314814815,-49.1193974823022,425506.984178628,4029101.75644422
usa_NC_0048_0112,30-Dec-2023 15:41:22,1.34627314814815,-49.0936519060433,425516.855863952,4029052.48622925
usa_NC_0048_0111,30-Dec-2023 15:41:22,1.34627314814815,-48.9198259789696,425526.816842775,4029003.52485594
usa_NC_0048_0110,30-Dec-2023 15:41:22,1.34627314814815,-49.5954149725189,425535.950898589,4028954.36688813
usa_NC_0048_0109,30-Dec-2023 15:41:22,1.34627314814815,-51.4565818387346,425543.917432662,4028905.00126595
usa_NC_0048_0108,30-Dec-2023 15:41:22,1.34627314814815,-52.812730329123,425552.381294009,4028855.72409674
usa_NC_0048_0107,30-Dec-2023 15:41:22,1.34627314814815,-52.9504425089635,425562.157240471,4028806.09881948
usa_NC_0048_0106,30-Dec-2023 15:41:22,1.34627314814815,-52.9456509896786,425571.849112616,4028757.62152184
usa_NC_0048_0105,30-Dec-2023 15:41:22,1.34627314814815,-53.225923519376,425581.37247098,4028708.5327604
usa_NC_0048_0104,30-Dec-2023 15:41:22,1.34627314814815,-52.691788251896,425591.697840802,4028659.58660802
usa_NC_0048_0103,30-Dec-2023 15:41:22,1.34627314814815,-53.8515678317904,425600.355082739,4028610.34382117
usa_NC_0048_0102,30-Dec-2023 15:41:22,1.34627314814815,-54.5424387155613,425609.47409725,4028561.18313746
usa_NC_0048_0101,30-Dec-2023 15:41:22,1.34627314814815,-54.1158450276862,425619.693567983,4028512.21812585
usa_NC_0048_0100,30-Dec-2023 15:41:22,1.34627314814815,-53.8916446643125,425629.716304222,4028463.20477163
usa_NC_0048_0099,30-Dec-2023 15:41:22,1.34627314814815,-53.5128050486728,425639.901474603,4028414.16770805
usa_NC_0048_0098,30-Dec-2023 15:41:22,1.34627314814815,-52.9060701842,425650.310950792,4028365.17115411
usa_NC_0048_0097,30-Dec-2023 15:41:22,1.34627314814815,-52.3154767983679,425660.704416854,4028316.17234589
usa_NC_0048_0096,30-Dec-2023 15:41:22,1.34627314814815,-52.5730149873484,425670.163948136,4028267.51901937
usa_NC_0048_0095,30-Dec-2023 15:41:22,1.34627314814815,-52.5207703350266,425680.12585861,4028217.93251698
usa_NC_0048_0094,30-Dec-2023 15:41:22,1.34627314814815,-53.6095437233166,425688.865565214,4028168.63941261
usa_NC_0048_0093,30-Dec-2023 15:41:22,1.34627314814815,-55.256683877667,425697.055527078,4028119.24791858
usa_NC_0048_0092,30-Dec-2023 15:41:22,1.34627314814815,-56.8043950847104,425705.34341504,4028069.87378234
usa_NC_0048_0091,30-Dec-2023 15:41:22,1.34627314814815,-57.7758393034796,425714.198644487,4028020.60132542
usa_NC_0048_0090,30-Dec-2023 15:41:22,1.34627314814815,-59.1564294654695,425722.651083775,4027971.25658307
usa_NC_0048_0089,30-Dec-2023 15:41:22,1.34627314814815,-60.4955891235204,425731.144322638,4027921.91909704
usa_NC_0048_0088,30-Dec-2023 15:41:22,1.34627314814815,-61.7130248261951,425739.757395357,4027872.60311249
usa_NC_0048_0087,30-Dec-2023 15:41:22,1.34627314814815,-62.8544574026673,425748.445285119,4027823.30058288
usa_NC_0048_0086,30-Dec-2023 15:41:22,1.34627314814815,-64.7887645227488,425756.352741558,4027773.85735
usa_NC_0048_0085,30-Dec-2023 15:41:22,1.34627314814815,-65.4587116438411,425765.504745226,4027724.63835663
usa_NC_0048_0084,30-Dec-2023 15:41:22,1.34627314814815,-64.3166276029942,425776.440212394,4027675.74159919
usa_NC_0048_0083,30-Dec-2023 15:41:22,1.34627314814815,-63.4049657797377,425787.148771009,4027626.80446131
usa_NC_0048_0082,30-Dec-2023 15:41:22,1.34627314814815,-63.1241567601828,425797.236352969,4027577.7554863
usa_NC_0048_0081,30-Dec-2023 15:41:22,1.34627314814815,-63.5978615680642,425806.581324268,4027528.57229583
usa_NC_0048_0080,30-Dec-2023 15:41:22,1.34627314814815,-64.4521135737427,425815.551781585,4027479.32126359
usa_NC_0048_0079,30-Dec-2023 15:41:22,1.34627314814815,-64.5342622190451,425825.282049205,4027430.20813818
usa_NC_0048_0078,30-Dec-2023 15:41:22,1.34627314814815,-64.7600270924063,425834.870948752,4027381.06955354
usa_NC_0048_0077,30-Dec-2023 15:41:22,1.34627314814815,-65.5564800277584,425843.898254617,4027331.8289964
usa_NC_0048_0076,30-Dec-2023 15:41:22,1.34627314814815,-65.4730498465924,425853.791348158,4027282.74602904
usa_NC_0048_0075,30-Dec-2023 15:41:22,1.34627314814815,-64.8419486395483,425864.223256028,4027233.76156755
usa_NC_0048_0074,30-Dec-2023 15:41:22,1.34627314814815,-64.4333311936634,425874.43616984,4027184.73763092
usa_NC_0048_0073,30-Dec-2023 15:41:22,1.34627314814815,-63.6050295312089,425885.061921643,4027135.78947668
usa_NC_0048_0072,30-Dec-2023 15:41:22,1.34627314814815,-63.4974967749436,425894.97845401,4027086.71221554
usa_NC_0048_0071,30-Dec-2023 15:41:22,1.34627314814815,-64.3811483435361,425903.919799973,4027037.45683236
usa_NC_0048_0070,30-Dec-2023 15:41:22,1.34627314814815,-65.390742714545,425912.737256481,4026988.17871336
usa_NC_0048_0069,30-Dec-2023 15:41:22,1.34627314814815,-66.975972331195,425920.988459967,4026938.79669192
usa_NC_0048_0068,30-Dec-2023 15:41:22,1.34627314814815,-69.6885964197095,425928.130703206,4026889.21088036
usa_NC_0048_0067,30-Dec-2023 15:41:22,1.34627314814815,-73.1187333399157,425934.567283011,4026839.49478311
usa_NC_0048_0066,30-Dec-2023 15:41:22,1.34627314814815,-74.6149720293556,425942.906292855,4026790.12749399
usa_NC_0048_0065,30-Dec-2023 15:41:22,1.34627314814815,-75.4040012593291,425951.940967717,4026740.88794509
usa_NC_0048_0064,30-Dec-2023 15:41:22,1.34627314814815,-76.5118581363977,425960.662054735,4026691.59063116
usa_NC_0048_0063,30-Dec-2023 15:41:22,1.34627314814815,-77.0215499906271,425969.971483961,4026642.40165352
usa_NC_0048_0062,30-Dec-2023 15:41:22,1.34627314814815,-76.6772996425871,425980.120748943,4026593.36775427
usa_NC_0048_0061,30-Dec-2023 15:41:22,1.34627314814815,-76.2355681678728,425990.36283744,4026544.36680772
usa_NC_0048_0060,30-Dec-2023 15:41:22,1.34627314814815,-74.7735563065989,426001.599297424,4026495.59646006
usa_NC_0048_0059,30-Dec-2023 15:41:22,1.34627314814815,-72.2631192296394,426013.866854597,4026447.01655391
usa_NC_0048_0058,30-Dec-2023 15:41:22,1.34627314814815,-70.0011288603037,426025.890072019,4026398.39151503
usa_NC_0048_0057,30-Dec-2023 15:41:22,1.34627314814815,-68.089476111033,426037.568742243,4026349.70283818
usa_NC_0048_0056,30-Dec-2023 15:41:22,1.34627314814815,-66.4565305005935,426048.973308869,4026300.9635497
usa_NC_0048_0055,30-Dec-2023 15:41:22,1.34627314814815,-65.328501481732,426059.88130571,4026252.13253693
usa_NC_0048_0054,30-Dec-2023 15:41:22,1.34627314814815,-63.2355458355082,426071.738281442,4026203.47679727
usa_NC_0048_0053,30-Dec-2023 15:41:22,1.34627314814815,-61.4097439417615,426083.332519953,4026154.77252487
usa_NC_0048_0052,30-Dec-2023 15:41:22,1.34627314814815,-59.5721104387576,426094.938390986,4026106.07041934
usa_NC_0048_0051,30-Dec-2023 15:41:22,1.34627314814815,-58.138750426232,426106.149948485,4026057.27847381
usa_NC_0048_0050,30-Dec-2023 15:41:22,1.34627314814815,-58.1374316616934,426115.956167125,4026008.21122104
usa_NC_0048_0049,30-Dec-2023 15:41:22,1.34627314814815,-58.141254925064,426125.757299307,4025959.14318146
usa_NC_0048_0048,30-Dec-2023 15:41:22,1.34627314814815,-57.6853567224666,426136.010499162,4025910.1589267
usa_NC_0048_0047,30-Dec-2023 15:41:22,1.34627314814815,-56.7160628923939,426146.768521997,4025861.26836528
usa_NC_0048_0046,30-Dec-2023 15:41:22,1.34627314814815,-55.5652794088587,426157.704950314,4025812.41119383
usa_NC_0048_0045,30-Dec-2023 15:41:22,1.34627314814815,-55.4403093687429,426167.632571195,4025763.36742947
usa_NC_0048_0044,30-Dec-2023 15:41:22,1.34627314814815,-54.7564905798158,426178.109696048,4025714.42571937
usa_NC_0048_0043,30-Dec-2023 15:41:22,1.34627314814815,-53.1249313589374,426189.518691569,4025665.65719187
usa_NC_0048_0042,30-Dec-2023 15:41:22,1.34627314814815,-52.3006883044864,426200.133767968,4025616.74174901
usa_NC_0048_0041,30-Dec-2023 15:41:22,1.34627314814815,-52.0574339907221,426210.177513221,4025567.72049601
usa_NC_0048_0040,30-Dec-2023 15:41:22,1.34627314814815,-51.6243630409658,426220.407858915,4025518.7341175
usa_NC_0048_0039,30-Dec-2023 15:41:22,1.34627314814815,-50.5856295028302,426231.233671316,4025469.85868401
usa_NC_0048_0038,30-Dec-2023 15:41:22,1.34627314814815,-49.8597890080578,426241.751773115,4025420.92635968
