id,date_init,x_init,UTM_E_init,UTM_N_init,date_now,x_now,UTM_E_now,UTM_N_now,dx
usa_NC_0040_0190,01-Jan-1849,9096.87917767943,445391.886860502,3976265.12315608,31-Jan-2016,8972.14386393925,445275.1983317,3976212.51339229,-124.735313740179
usa_NC_0040_0191,01-Jan-1849,9085.02018711548,445370.758592792,3976310.33681792,31-Jan-2016,8968.58734939199,445261.854181126,3976261.14251825,-116.432837723491
usa_NC_0040_0192,01-Jan-1849,9072.52642703138,445349.036781037,3976355.28137137,31-Jan-2016,8956.98967497864,445240.98762895,3976306.38003465,-115.53675205274
usa_NC_0040_0193,01-Jan-1849,9059.82137068406,445327.078827862,3976400.32935475,31-Jan-2016,8941.05071262714,445215.988274821,3976350.14470545,-118.770658056919
usa_NC_0040_0194,01-Jan-1849,9048.00108708594,445305.945820362,3976445.76426985,31-Jan-2016,8932.03500275502,445197.45971489,3976396.85859615,-115.966084330921
usa_NC_0040_0195,01-Jan-1849,9036.78245291035,445285.375681534,3976491.45278229,31-Jan-2016,8922.93975643506,445178.857578223,3976443.53479332,-113.842696475289
usa_NC_0040_0196,01-Jan-1849,9025.66337287204,445264.898832186,3976537.18249478,31-Jan-2016,8911.11782267777,445157.70456363,3976489.06141012,-114.545550194271
usa_NC_0040_0197,01-Jan-1849,9013.99321944266,445243.906342484,3976582.68036684,31-Jan-2016,8906.15486893963,445142.971376705,3976537.4643002,-107.838350503031
usa_NC_0040_0198,01-Jan-1849,9002.80807812207,445223.367872305,3976628.3813219,31-Jan-2016,8892.90256121596,445120.480301304,3976582.3874339,-109.90551690611
usa_NC_0040_0199,01-Jan-1849,8992.6445724018,445203.786102856,3976674.50831048,31-Jan-2016,8881.06137463821,445099.309939232,3976627.90261089,-111.58319776359
usa_NC_0040_0200,01-Jan-1849,8981.73576270895,445183.506840963,3976720.32229591,31-Jan-2016,8875.20566300844,445083.744714985,3976675.91330785,-106.530099700509
usa_NC_0040_0201,01-Jan-1849,8970.7737240937,445163.177949502,3976766.11300264,31-Jan-2016,8858.4680568775,445057.989037865,3976719.38717607,-112.3056672162
usa_NC_0040_0202,01-Jan-1849,8959.2571081304,445142.329738224,3976811.67240059,31-Jan-2016,8844.10159901427,445034.452979773,3976763.85394196,-115.15550911613
usa_NC_0040_0203,01-Jan-1849,8943.95588995384,445117.935558739,3976855.6631565,31-Jan-2016,8832.39164171808,445013.40504883,3976809.42613131,-111.56424823576
usa_NC_0040_0204,01-Jan-1849,8928.67183402975,445093.556267366,3976899.66699099,31-Jan-2016,8820.99304948678,444992.648873875,3976855.12725661,-107.67878454297
usa_NC_0040_0205,01-Jan-1849,8916.84157025731,445072.412944139,3976945.10259794,31-Jan-2016,8816.27181404137,444978.151297565,3976903.5846261,-100.569756215938
usa_NC_0040_0206,01-Jan-1849,8913.21976907267,445058.964468415,3976993.9206281,31-Jan-2016,8801.01134204416,444953.77606725,3976947.6884936,-112.20842702851
usa_NC_0040_0207,01-Jan-1849,8889.62426648386,445026.784872049,3977034.54422857,31-Jan-2016,8788.52646028372,444931.991114681,3976992.9943361,-101.09780620014
usa_NC_0040_0208,01-Jan-1849,8881.42428804879,445009.008598095,3977081.65632817,31-Jan-2016,8775.19893858021,444909.361641855,3977038.22622211,-106.225349468579
usa_NC_0041_0001,01-Jan-1849,8871.84850751281,444989.944077173,3977128.19415466,31-Jan-2016,8762.93566885266,444887.729572109,3977083.89793637,-108.91283866015
usa_NC_0041_0002,01-Jan-1849,8857.23045414728,444966.147002819,3977172.68317404,31-Jan-2016,8752.0837505286,444867.422160355,3977130.14312843,-105.14670361868
usa_NC_0041_0003,01-Jan-1849,8844.46404802906,444944.115812507,3977217.78457662,31-Jan-2016,8741.64153840393,444847.550757036,3977176.29722841,-102.82250962513
usa_NC_0041_0004,01-Jan-1849,8834.77988787245,444924.982495932,3977264.11358765,31-Jan-2016,8727.33746428263,444824.057580702,3977220.86776142,-107.44242358982
usa_NC_0041_0005,01-Jan-1849,8822.99971659057,444903.880653444,3977309.5972469,31-Jan-2016,8714.65477881783,444802.086704942,3977266.09457976,-108.344937772739
usa_NC_0041_0006,01-Jan-1849,8809.66962780979,444881.322241576,3977354.46041673,31-Jan-2016,8707.66594577108,444785.466117511,3977313.60404049,-102.00368203871
usa_NC_0041_0007,01-Jan-1849,8794.46075586588,444856.999127857,3977398.56680428,31-Jan-2016,8689.30494188392,444758.161611653,3977356.54412718,-105.155813981961
usa_NC_0041_0008,01-Jan-1849,8781.85634441986,444835.138328858,3977443.64221383,31-Jan-2016,8682.17563271077,444741.439178288,3977403.84637004,-99.6807117090902
usa_NC_0041_0009,01-Jan-1849,8769.81650866281,444813.808113589,3977488.94358793,31-Jan-2016,8669.63830215051,444719.633522102,3977448.98815878,-100.178206512301
usa_NC_0041_0010,01-Jan-1849,8757.37052550866,444792.101262158,3977534.05709473,31-Jan-2016,8656.30302271735,444697.08279767,3977493.78636832,-101.067502791311
usa_NC_0041_0011,01-Jan-1849,8745.28748613318,444770.735299724,3977579.31687963,31-Jan-2016,8642.25321055624,444673.859755261,3977538.30262741,-103.03427557694
usa_NC_0041_0012,01-Jan-1849,8735.77319944179,444751.784096871,3977625.60144221,31-Jan-2016,8637.13854468617,444659.037514843,3977586.37694065,-98.6346547556204
usa_NC_0041_0013,01-Jan-1849,8723.73056446618,444730.455030968,3977670.88277918,31-Jan-2016,8619.99443790719,444632.903440772,3977629.66995047,-103.73612655899
usa_NC_0041_0014,01-Jan-1849,8711.51939422446,444708.966822804,3977716.10043606,31-Jan-2016,8604.34640707942,444608.17493119,3977673.56392722,-107.172987145041
usa_NC_0041_0015,01-Jan-1849,8699.75445986546,444687.897645885,3977761.49838332,31-Jan-2016,8593.84674910392,444588.287457956,3977719.50528316,-105.907710761541
usa_NC_0041_0016,01-Jan-1849,8689.00189659971,444667.780121173,3977807.30034915,31-Jan-2016,8584.35967621385,444569.352036456,3977765.84975037,-104.64222038586
usa_NC_0041_0017,01-Jan-1849,8678.22413082457,444647.638447552,3977853.09454897,31-Jan-2016,8568.47844261797,444544.401426462,3977809.66509495,-109.7456882066
usa_NC_0041_0018,01-Jan-1849,8667.40183133904,444627.454431623,3977898.87337627,31-Jan-2016,8559.41153866746,444525.860302134,3977856.18060342,-107.99029267158
usa_NC_0041_0019,01-Jan-1849,8656.54022833672,444607.232985203,3977944.63894176,31-Jan-2016,8548.24756993861,444505.34597987,3977901.86876355,-108.29265839811
usa_NC_0041_0020,01-Jan-1851,8710.72854798307,444648.218273321,3978016.07294823,31-Jan-2016,8534.8986521454,444482.775281406,3977946.69732984,-175.829895837669
usa_NC_0041_0021,01-Jan-1851,8704.54337309311,444632.4015024,3978063.66112614,31-Jan-2016,8524.97525520201,444463.427163199,3977992.88038942,-179.5681178911
usa_NC_0041_0022,01-Jan-1851,8697.72779723236,444615.99174151,3978110.99971693,31-Jan-2016,8516.18536032764,444445.14545264,3978039.51135718,-181.542436904721
usa_NC_0041_0023,01-Jan-1851,8682.21541665512,444591.397068925,3978154.91618838,31-Jan-2016,8505.56066893087,444425.136771241,3978085.42119997,-176.654747724251
usa_NC_0041_0024,01-Jan-1851,8676.25858069962,444575.746541495,3978202.83770574,31-Jan-2016,8491.98888933974,444402.35129901,3978130.18724199,-184.269691359879
usa_NC_0041_0025,01-Jan-1851,8655.40806866257,444546.174095647,3978244.42268393,31-Jan-2016,8483.82474582898,444384.660164416,3978177.05614908,-171.583322833589
usa_NC_0041_0026,01-Jan-1851,8652.03094389597,444533.000246028,3978293.11504164,31-Jan-2016,8473.37455759119,444364.81446361,3978223.04091951,-178.65638630478
usa_NC_0041_0027,01-Jan-1851,8653.18009436039,444524.088456336,3978343.57743693,31-Jan-2016,8462.74259235473,444344.797237709,3978268.95640154,-190.43750200566
usa_NC_0041_0028,01-Jan-1851,8630.57703271265,444492.809102197,3978384.76062103,31-Jan-2016,8446.59767513077,444319.58375441,3978312.74160351,-183.97935758188
usa_NC_0041_0029,01-Jan-1851,8615.15664136826,444468.290715386,3978428.76477938,31-Jan-2016,8434.20372309893,444297.900858666,3978358.00075796,-180.95291826933
usa_NC_0041_0030,01-Jan-1851,8604.8528290277,444448.58988819,3978474.77154947,31-Jan-2016,8431.92917099668,444285.747170144,3978407.21461659,-172.923658031021
usa_NC_0041_0031,01-Jan-1851,8595.54229255254,444429.824566998,3978521.16569093,31-Jan-2016,8431.63005937868,444275.455218842,3978457.19292837,-163.91223317386
usa_NC_0041_0032,01-Jan-1851,8583.56130426914,444408.544269345,3978566.51757544,31-Jan-2016,8417.47851379544,444252.117847774,3978501.76215378,-166.0827904737
usa_NC_0041_0033,01-Jan-1851,8573.85173725738,444389.403299421,3978612.75522767,31-Jan-2016,8405.30377216964,444230.641964295,3978547.10403979,-168.547965087741
usa_NC_0041_0034,01-Jan-1851,8564.65802585169,444370.748419134,3978659.19287592,31-Jan-2016,8395.70494193587,444211.592386376,3978593.4494562,-168.95308391582
usa_NC_0041_0035,01-Jan-1851,8552.31988749051,444349.170391886,3978704.21206361,31-Jan-2016,8381.92988013195,444188.696617123,3978637.73005391,-170.390007358561
usa_NC_0041_0036,01-Jan-1851,8542.39523587583,444329.868019507,3978750.15979098,31-Jan-2016,8360.6667793257,444158.757188161,3978679.04598504,-181.72845655013
usa_NC_0041_0037,01-Jan-1851,8530.78995109846,444308.98327268,3978795.44952217,31-Jan-2016,8352.4359453587,444141.090509104,3978725.45216552,-178.35400573976
usa_NC_0041_0038,01-Jan-1851,8522.99391065701,444291.683919963,3978842.23634981,31-Jan-2016,8338.79840296103,444118.334408617,3978769.73561247,-184.195507695978
usa_NC_0041_0039,01-Jan-1851,8513.24932297245,444272.549902656,3978888.26048726,31-Jan-2016,8322.82317767893,444093.380199635,3978813.08929916,-190.426145293519
usa_NC_0041_0040,01-Jan-1851,8502.71936238764,444252.676713561,3978933.97571647,31-Jan-2016,8309.29913542311,444070.734181348,3978857.40107986,-193.420226964528
usa_NC_0041_0041,01-Jan-1851,8496.5183329585,444236.874543289,3978981.40991668,31-Jan-2016,8302.9465422445,444054.833766629,3978904.55345545,-193.571790714001
usa_NC_0041_0042,01-Jan-1851,8490.3431363806,444221.09463434,3979028.86454592,31-Jan-2016,8285.74889964517,444028.734881513,3978947.39715678,-204.594236735429
usa_NC_0041_0043,01-Jan-1851,8484.5371230124,444205.659705195,3979076.47682305,31-Jan-2016,8279.79450837244,444013.207370099,3978994.71553199,-204.742614639959
usa_NC_0041_0044,01-Jan-1851,8481.43113383884,444193.089284517,3979123.53308537,31-Jan-2016,8269.30835073304,443993.46790125,3979039.98511506,-212.1227831058
usa_NC_0041_0045,01-Jan-1851,8466.94347989418,444169.163407417,3979169.33215028,31-Jan-2016,8253.48830239763,443968.619408372,3979083.60167468,-213.455177496549
usa_NC_0041_0046,01-Jan-1851,8453.57025113523,444147.299548785,3979210.49935954,31-Jan-2016,8249.30512844821,443954.888573275,3979130.96787833,-204.26512268702
usa_NC_0041_0047,01-Jan-1851,8437.34774125955,444122.151720389,3979253.56002061,31-Jan-2016,8237.29819178803,443933.708413903,3979175.68621089,-200.04954947152
usa_NC_0041_0048,01-Jan-1851,8423.94046167551,444098.854678965,3979301.72564031,31-Jan-2016,8233.58332058186,443920.200937358,3979224.32453818,-190.357141093649
usa_NC_0041_0049,01-Jan-1851,8413.80061627895,444079.371376021,3979347.48061162,31-Jan-2016,8225.28959678629,443902.532174161,3979270.42020229,-188.51101949266
usa_NC_0041_0050,01-Jan-1851,8400.88687824776,444058.178699017,3979387.63390006,31-Jan-2016,8217.70005834911,443885.807160207,3979315.38666753,-183.18681989865
usa_NC_0041_0051,01-Jan-1851,8393.72610769533,444041.16524134,3979436.23198021,31-Jan-2016,8203.17326591766,443862.138956551,3979359.69650246,-190.55284177767
usa_NC_0041_0052,01-Jan-1851,8382.1626233073,444019.777671257,3979484.25134717,31-Jan-2016,8189.71920773114,443839.5008979,3979404.32560046,-192.44341557616
usa_NC_0041_0053,01-Jan-1851,8382.09493360368,444009.700545135,3979534.33561085,31-Jan-2016,8181.30871524399,443821.654071825,3979450.71645111,-200.786218359689
usa_NC_0041_0054,01-Jan-1851,8380.36638386444,443998.061208303,3979583.76187983,31-Jan-2016,8166.55471428234,443797.859669622,3979494.49831554,-213.811669582101
usa_NC_0041_0055,01-Jan-1851,8367.80019432312,443976.272666362,3979628.67074622,31-Jan-2016,8157.64506359871,443779.538109948,3979540.71755234,-210.155130724409
usa_NC_0041_0056,01-Jan-1851,8350.54411262091,443950.095491906,3979671.60800391,31-Jan-2016,8147.84650642189,443760.383907835,3979586.56727914,-202.69760619902
usa_NC_0041_0057,01-Jan-1851,8334.72222830048,443925.263065435,3979715.13479162,31-Jan-2016,8133.0455992523,443736.548545324,3979630.31474741,-201.676629048179
usa_NC_0041_0058,01-Jan-1851,8321.55150887305,443902.913003668,3979759.76861063,31-Jan-2016,8122.06505316882,443716.288959064,3979675.6641757,-199.48645570423
usa_NC_0041_0059,01-Jan-1851,8312.33208846476,443884.259705743,3979806.06713919,31-Jan-2016,8112.20952975717,443697.081789596,3979721.48825467,-200.122558707591
usa_NC_0041_0060,01-Jan-1851,8303.49656383827,443865.964811728,3979852.5312192,31-Jan-2016,8104.39435553645,443679.782273032,3979768.17825668,-199.102208301819
usa_NC_0041_0061,01-Jan-1851,8290.0837203038,443843.3898277,3979897.05499929,31-Jan-2016,8092.00161266225,443658.202034431,3979812.92984713,-198.08210764155
usa_NC_0041_0062,01-Jan-1851,8273.9066111449,443818.232242139,3979940.39618271,31-Jan-2016,8082.88083957525,443639.680848712,3979859.07066454,-191.025771569649
usa_NC_0041_0063,01-Jan-1851,8262.63082428791,443797.657189724,3979985.81761682,31-Jan-2016,8075.83544015636,443623.098476752,3979906.10020514,-186.795384131549
usa_NC_0041_0064,01-Jan-1851,8250.48635755747,443776.270813781,3980030.86607581,31-Jan-2016,8061.10739204175,443599.336867552,3979949.85040651,-189.378965515719
usa_NC_0041_0065,01-Jan-1851,8238.14073880438,443754.6971768,3980075.82511821,31-Jan-2016,8046.66609122781,443575.844819485,3979993.71498313,-191.474647576571
usa_NC_0041_0066,01-Jan-1851,8225.99977832703,443733.315373023,3980120.86858985,31-Jan-2016,8031.55520994551,443551.729057198,3980037.28378319,-194.44456838152
usa_NC_0041_0067,01-Jan-1851,8213.02806953094,443711.15856349,3980165.55091509,31-Jan-2016,8025.33999082767,443535.920754804,3980084.67625647,-187.68807870327
usa_NC_0041_0068,01-Jan-1851,8200.12118112992,443688.913366261,3980211.00636385,31-Jan-2016,8012.32074951467,443513.724525722,3980129.31327877,-187.80043161525
usa_NC_0041_0069,01-Jan-1851,8186.7660108599,443666.550476797,3980254.76306793,31-Jan-2016,7999.75128046633,443492.018740229,3980173.79126463,-187.01473039357
usa_NC_0041_0070,01-Jan-1851,8173.31096984622,443643.945678223,3980299.2207044,31-Jan-2016,7993.04670054737,443475.75114582,3980220.98484773,-180.26426929885
usa_NC_0041_0071,01-Jan-1851,8165.20754049116,443626.334236832,3980346.00063998,31-Jan-2016,7982.36388599109,443455.770903178,3980266.45575194,-182.84365450007
usa_NC_0041_0072,01-Jan-1851,8164.23994095282,443615.376716859,3980395.89820612,31-Jan-2016,7976.29297448341,443440.091780021,3980313.93821028,-187.94696646941
usa_NC_0041_0073,01-Jan-1851,8154.89679692966,443596.604770797,3980442.15909454,31-Jan-2016,7961.94632960647,443416.693432714,3980357.81693172,-192.95046732319
usa_NC_0041_0074,01-Jan-1851,8144.09191865622,443576.468635527,3980487.78721494,31-Jan-2016,7956.52845453505,443401.61917534,3980405.60506194,-187.56346412117
usa_NC_0041_0075,01-Jan-1851,8125.18890472053,443548.784049368,3980529.86332109,31-Jan-2016,7944.17469811052,443380.077477934,3980450.36273773,-181.014206610011
usa_NC_0041_0076,01-Jan-1851,8104.79059074629,443519.70857687,3980571.26896507,31-Jan-2016,7935.27135857201,443361.750609383,3980496.64074985,-169.51923217428
usa_NC_0041_0077,01-Jan-1851,8085.19060382606,443491.379872242,3980613.01161269,31-Jan-2016,7926.09370950304,443343.166492702,3980542.80624163,-159.09689432302
usa_NC_0041_0078,01-Jan-1851,8067.19647566625,443464.54956598,3980655.45090735,31-Jan-2016,7913.95855312687,443321.826214809,3980587.67152236,-153.23792253938
usa_NC_0041_0079,01-Jan-1851,8050.25161831581,443438.698376961,3980698.34508592,31-Jan-2016,7906.74836253087,443305.071583283,3980634.722134,-143.503255784941
usa_NC_0041_0080,01-Jan-1851,8035.90032703282,443415.233519033,3980742.53293932,31-Jan-2016,7895.59876343307,443284.589681288,3980680.32138365,-140.30156359975
usa_NC_0041_0081,01-Jan-1851,8022.85928208971,443392.986393581,3980787.31339543,31-Jan-2016,7882.55706599387,443262.34140931,3980725.10424751,-140.30221609584
usa_NC_0041_0082,01-Jan-1851,8020.37248470918,443380.567093741,3980836.77331926,31-Jan-2016,7870.37349579955,443240.892205651,3980770.26756284,-149.99898890963
usa_NC_0041_0083,01-Jan-1851,8008.08854650594,443359.025015018,3980881.88920721,31-Jan-2016,7860.31897887891,443221.425534931,3980816.37475781,-147.76956762703
usa_NC_0041_0084,01-Jan-1851,7993.61901447828,443335.447757861,3980926.03612937,31-Jan-2016,7852.63610827489,443204.167313395,3980863.53329022,-140.98290620339
usa_NC_0041_0085,01-Jan-1851,7977.10950484963,443309.970897677,3980969.27874023,31-Jan-2016,7842.9133225876,443185.009598658,3980909.78728078,-134.19618226203
usa_NC_0041_0086,01-Jan-1851,7968.42301967403,443291.778713859,3981015.9894143,31-Jan-2016,7838.29866031222,443170.608530449,3980958.30556342,-130.12435936181
usa_NC_0041_0087,01-Jan-1851,7962.4667252229,443276.128893846,3981063.91015494,31-Jan-2016,7824.00290611243,443147.192579767,3981002.53208954,-138.46381911047
usa_NC_0041_0088,01-Jan-1851,7952.84610847232,443257.066929225,3981110.20637572,31-Jan-2016,7805.94578655977,443120.27405301,3981045.09140803,-146.900321912551
usa_NC_0041_0089,01-Jan-1851,7936.8940733417,443232.109180779,3981153.69612171,31-Jan-2016,7789.41128450761,443094.773349321,3981088.32579665,-147.482788834091
usa_NC_0041_0090,01-Jan-1851,7920.09813863395,443206.36556879,3981196.81194279,31-Jan-2016,7773.87520711609,443070.202353794,3981132.00284711,-146.22293151786
usa_NC_0041_0091,01-Jan-1851,7899.37342147463,443176.96341448,3981238.18668854,28-Feb-2012,7800.37188970942,443084.772521016,3981194.30902723,-99.0015317652096
usa_NC_0041_0092,01-Jan-1851,7879.5348247979,443148.38637559,3981279.95439444,31-Jan-2016,7755.90354403076,443033.25962056,3981225.16315175,-123.63128076714
usa_NC_0041_0093,01-Jan-1851,7868.41624331071,443127.929483652,3981325.58677685,31-Jan-2016,7749.24483146192,443016.955347918,3981272.77436166,-119.171411848791
usa_NC_0041_0094,01-Jan-1851,7857.99664642824,443108.123514116,3981371.52883427,31-Jan-2016,7732.81275176528,442991.549987579,3981316.0543094,-125.18389466296
usa_NC_0041_0095,01-Jan-1851,7843.7034466482,443084.710380128,3981415.7543006,31-Jan-2016,7717.64627060088,442967.323156951,3981359.8951936,-126.05717604732
usa_NC_0041_0096,01-Jan-1851,7828.52061354239,443060.468787965,3981459.58560804,31-Jan-2016,7707.89303194359,442948.137259213,3981406.13481153,-120.627581598799
usa_NC_0041_0097,01-Jan-1851,7827.2617624136,443049.179342541,3981509.6579065,31-Jan-2016,7698.47223974288,442929.23340499,3981452.65955508,-128.78952267072
usa_NC_0041_0098,01-Jan-1851,7810.65962606312,443023.586273182,3981553.00936878,31-Jan-2016,7690.66468420289,442911.805613998,3981500.03037075,-119.99494186023
